V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,Class,Class_num
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',1.0,0.5,0.666667,0.666667,0.5,0.545455,3,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,0.75,0.857143,0.857143,0.866667,0.870968,b'3',b'2',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.833333,0.714286,0.835897,0.807692,0.763158,0.717949,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999983,0.666667,0.428571,b'2',0.999898,0.7,0.4,b'2',0.99998,0.666667,0.461538,2,0.999989,0.8,0.5,2,1.0,1.0,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.0,0.0,0.125,0.0,0.125,0.0,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',0.0,0.0,0.125,0.0,0.125,0.0,b'2',b'2',0.666667,0.666667,0.708333,0.666667,0.588235,0.346154,b'2',b'2',0.666667,0.666667,0.708333,0.666667,0.666667,0.433333,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'1',0.985438,0.444444,0.176471,b'2',0.985346,0.5,0.235294,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999561,0.979322,Não Duplicado,0
1.0,0.75,0.857143,0.857143,0.730769,0.740741,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.571429,0.727273,0.727273,0.466667,0.483871,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999693,0.7,0.285714,b'2',0.999912,0.6,0.375,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
0.0,0.0,0.4,0.222222,0.272727,0.2,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.333333,0.333333,0.452877,0.333333,0.297297,0.220339,b'2',b'2',0.666667,0.571429,0.634615,0.615385,0.675,0.45283,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.333333,0.0,0.0,b'2',0.999407,0.555556,0.333333,b'2',0.998861,0.6,0.2,b'2',0.999335,0.625,0.416667,2,0.998854,0.555556,0.230769,2,0.999998,0.999998,Não Duplicado,0
1.0,0.75,0.857143,0.857143,0.8,0.8125,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.8,0.5,0.705128,0.659341,0.659574,0.6,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.999998,0.75,0.545455,2,0.999999,0.777778,0.636364,2,1.0,1.0,Duplicado,1
1.0,0.75,0.857143,0.857143,0.8125,0.892857,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.857143,0.666667,0.859375,0.785714,0.72973,0.736842,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.998916,0.384615,0.210526,2,0.997747,0.5,0.277778,2,1.0,0.999994,Duplicado,1
0.5,0.25,0.448822,0.357143,0.257143,0.236842,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.857143,0.923077,0.923077,0.90625,0.90625,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999754,0.444444,0.25,b'2',0.999979,0.7,0.466667,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.8,0.666667,0.818182,0.793388,0.464286,0.571429,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
0.0,0.0,0.05,0.0,0.043478,0.0,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.5,0.666667,0.666667,0.625,0.666667,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.962166,0.333333,0.142857,2,0.996465,0.538462,0.263158,2,1.0,0.998444,Não Duplicado,0
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.75,0.857143,0.857143,0.735294,0.735294,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.999932,0.625,0.416667,2,0.999849,0.538462,0.333333,2,1.0,1.0,Duplicado,1
0.0,0.0,0.518519,0.212698,0.461538,0.210526,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.666667,0.444444,0.674074,0.55,0.565217,0.418182,b'2',b'2',0.714286,0.555556,0.734722,0.647727,0.68,0.5,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',9.5e-05,0.5,0.294118,2,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.9983,0.5,0.285714,b'2',0.998867,0.555556,0.333333,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999996,0.979322,Não Duplicado,0
1.0,1.0,1.0,1.0,0.407407,1.0,2,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.75,0.75,0.916667,0.833333,0.954545,0.826087,2,b'2',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.714286,0.625,0.844444,0.764444,0.846154,0.690476,b'2',b'2',0.888889,0.888889,0.962963,0.925926,0.980769,0.923077,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999839,0.7,0.333333,b'2',0.99991,0.8,0.416667,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,0.333333,0.5,0.5,0.4,0.45,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.8,0.666667,0.857143,0.818182,0.659091,0.75,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.666667,0.571429,0.769231,0.692308,0.694444,0.5,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999883,0.444444,0.25,b'2',0.999909,0.6,0.375,b'2',0.999937,0.555556,0.266667,2,0.999892,0.7,0.4,2,1.0,1.0,Duplicado,1
0.0,0.0,0.083333,0.0,0.0625,0.0,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.994848,0.375,0.142857,2,0.980824,0.555556,0.25,2,1.0,0.999591,Não Duplicado,0
0.333333,0.25,0.615873,0.464286,0.517241,0.324324,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.333333,0.166667,0.453968,0.296296,0.46875,0.272727,b'2',b'2',0.666667,0.25,0.506494,0.409091,0.408163,0.351852,b'2',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.994679,0.333333,0.176471,b'2',0.954701,0.3,0.157895,b'2',0.994684,0.375,0.2,2,0.954713,0.333333,0.176471,2,0.997725,0.997727,Não Duplicado,0
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.833333,0.909091,0.909091,0.276316,0.805195,b'3',b'2',1.0,0.6,0.75,0.75,0.777778,0.814815,b'3',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.987826,0.4,0.176471,b'2',0.988803,0.4,0.1875,b'2',0.999864,0.466667,0.238095,2,0.999916,0.461538,0.15,2,0.99972,1.0,Duplicado,1
1.0,0.5,0.666667,0.666667,0.382353,0.424242,2,b'1',1.0,0.5,0.666667,0.666667,0.454545,0.5,3,b'2',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.857143,0.857143,0.904762,0.892857,0.891892,0.842105,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.999961,0.461538,0.352941,2,0.999745,0.615385,0.315789,2,1.0,1.0,Duplicado,1
1.0,0.5,0.666667,0.666667,0.541667,0.823529,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.75,0.857143,0.857143,0.525,0.725,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.999754,0.444444,0.25,b'2',0.999979,0.7,0.466667,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
0.5,0.25,0.541667,0.404762,0.176471,0.428571,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.2,0.166667,0.29798,0.227273,0.117647,0.210526,b'2',b'2',1.0,0.4,0.571429,0.571429,0.472222,0.486486,b'3',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.997239,0.333333,0.176471,b'2',0.99913,0.5,0.294118,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999992,0.979322,Não Duplicado,0
1.0,0.5,0.666667,0.666667,0.3125,0.354839,2,b'1',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.857143,0.75,0.826667,0.822222,0.674419,0.636364,b'2',b'2',0.857143,0.75,0.844444,0.833333,0.74359,0.7,b'2',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,b'1',b'1',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999992,0.777778,0.583333,b'2',0.999988,0.7,0.428571,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,0.5,0.666667,0.666667,0.266667,0.3125,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,0.833333,0.909091,0.909091,0.9,0.903226,b'3',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.0,0.181818,0.142857,2,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.99996,0.8,0.428571,b'2',0.999908,0.7,0.428571,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
0.5,0.333333,0.48,0.4,0.210526,0.347826,1,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,b'1',b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,0.655172,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',1.0,1.0,1.0,b'3',0.999754,0.444444,0.25,b'2',0.999979,0.7,0.466667,b'2',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,1.0,1.0,1.0,1.0,1.0,2,b'2',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.0,0.0,0.5,0.285714,0.5,0.285714,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.833333,0.833333,0.833333,0.833333,0.555556,0.625,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,1.0,1.0,1.0,3,b'3',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',1.0,1.0,1.0,3,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',1.0,1.0,1.0,b'3',1.0,1.0,1.0,b'3',0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,Duplicado,1
1.0,0.666667,0.8,0.8,0.416667,0.666667,2,b'1',0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,b'1',0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,b'1',0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,b'1',0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,b'1',b'1',0.0,0.0,0.714286,0.5,0.714286,0.5,b'2',b'2',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.714286,0.625,0.733333,0.683333,0.166667,0.436364,b'2',b'2',1.0,0.666667,0.8,0.8,0.647059,0.666667,b'3',b'2',0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,b'1',1.0,1.0,1.0,1.0,1.0,1.0,b'3',b'3',0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,b'1',0.791184,0.888243,0.829007,b'2',0.994422,0.555556,0.25,b'2',0.964437,0.5,0.235294,b'2',0.999979,0.75,0.5,2,0.999836,0.666667,0.428571,2,0.998611,1.0,Duplicado,1
